,Variable,Importance
424,Pump price for diesel fuel (US$ per liter),0.00047011846657013154
425,Adjusted savings: net national savings (current US$),0.00046985552669340637
426,Import volume index (2000 = 100),0.0004690782052088036
427,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",0.00046802996856303616
428,"Population ages 00-04, male (% of male population)",0.00046710797097834024
429,Rule.of.Law..Percentile.Rank..Upper.Bound.of.90..Confidence.Interval,0.0004669109709044951
430,Political.Stability.and.Absence.of.Violence.Terrorism..Percentile.Rank..Upper.Bound.of.90..Confidence.Interval,0.000465761848418318
431,Claims on other sectors of the domestic economy (% of GDP),0.00046494684725050905
432,"Manufacturing, value added (current US$)",0.00046433151128117203
433,"Educational attainment, at least completed short-cycle tertiary, population 25+, male (%) (cumulative)",0.0004620867447447849
434,"Service imports (BoP, current US$)",0.0004606767630408226
435,"Unemployment with advanced education, female (% of female labor force with advanced education)",0.0004606590941280165
436,"Number of surgical procedures (per 100,000 population)",0.0004606181991740819
437,Foreign.direct.investment..net.inflows.in.reporting.economy..DRS..current.US..,0.0004592901229875686
438,"Mortality rate, adult, female (per 1,000 female adults)",0.00045864878531963964
439,UHC service coverage index,0.0004584938012048932
440,Import,0.0004582795878697936
441,"Industry (including construction), value added (constant 2010 US$)",0.0004576144310925459
442,"Account ownership at a financial institution or with a mobile-money-service provider, poorest 40% (% of population ages 15+)",0.00045632677072079324
443,Gross domestic savings (current US$),0.0004551809636380673
444,Net secondary income (Net current transfers from abroad) (current US$),0.00045508793158809786
445,"Internally displaced persons, new displacement associated with conflict and violence (number of cases)",0.00045454782837961254
446,Imports of goods and services (constant LCU),0.0004540746764271403
447,"People using safely managed sanitation services, rural (% of rural population)",0.0004528684063633553
448,"Educational attainment, at least completed post-secondary, population 25+, female (%) (cumulative)",0.000452682823671354
449,"Net trade in goods and services (BoP, current US$)",0.00045131287332530535
450,PPG..multilateral..AMT..current.US..,0.0004508426037986474
451,Expenditure on primary education (% of government expenditure on education),0.00045080100784254326
452,Financial intermediary services indirectly Measured (FISIM) (current LCU),0.0004503866905077886
453,"GNI, PPP (constant 2011 international $)",0.00045002827866414785
454,CPIA.transparency..accountability..and.corruption.in.the.public.sector.rating..1.low.to.6.high.,0.0004500157409660041
455,"Population ages 65 and above, total",0.00044847882821494426
456,"Charges for the use of intellectual property, payments (BoP, current US$)",0.0004478165555786013
457,"Educational attainment, at least completed short-cycle tertiary, population 25+, female (%) (cumulative)",0.0004459950534811944
458,"Population ages 25-29, female (% of female population)",0.0004458397216145823
459,Public.sector.wage.premium.by.occupation..Elementary.occupation...compared.to.formal.wage.employees.,0.0004429578106765112
460,"People practicing open defecation, rural (% of rural population)",0.00044182379929172145
461,Population.density..people.per.sq..km.of.land.area.,0.00044132983347904415
462,General government final consumption expenditure (current US$),0.0004411510185416882
463,Logistics performance index: Ability to track and trace consignments (1=low to 5=high),0.00044111309757253607
464,"Agriculture, forestry, and fishing, value added per worker (constant 2010 US$)",0.00044028160128497916
465,"Automated teller machines (ATMs) (per 100,000 adults)",0.000440109374735547
466,Domestic general government health expenditure (% of general government expenditure),0.0004400770010235058
467,Rule.of.Law..Percentile.Rank..Lower.Bound.of.90..Confidence.Interval,0.0004399930989578852
468,GDP per capita (current LCU),0.0004398440688698568
469,"Net official flows from UN agencies, WHO (current US$)",0.0004391447431896618
470,Global..Ease.of.doing.business.score..DB10.14.methodology.,0.0004387985795033143
471,Arms exports (SIPRI trend indicator values),0.000438734691914962
472,GHG net emissions/removals by LUCF (Mt of CO2 equivalent),0.0004379561220120837
473,Gross national expenditure deflator (base year varies by country),0.0004375782646608626
474,Adjusted savings: particulate emission damage (% of GNI),0.00043723914470972046
475,"Trained teachers in primary education, female (% of female teachers)",0.00043713131782448776
476,Consumption of iodized salt (% of households),0.0004370747265495773
477,People.using.safely.managed.drinking.water.services....of.population.,0.00043617387635423407
478,"Tertiary education, academic staff (% female)",0.0004361148799238135
479,"Fish species, threatened",0.0004359162379987762
480,Goods and services expense (current LCU),0.00043565592171370516
481,"Lead time to import, median case (days)",0.0004355719970739486
482,"Goods imports (BoP, current US$)",0.00043489650529476105
483,Wage.bill.as.a.percentage.of.GDP,0.00043451055396755915
484,"Manufacturing, value added (% of GDP)",0.0004345037149011054
485,"Primary education, pupils",0.0004344395223311407
486,"International tourism, expenditures for travel items (current US$)",0.0004339353617834868
487,Agricultural raw materials exports (% of merchandise exports),0.0004334950303863266
488,CPIA structural policies cluster average (1=low to 6=high),0.00043180032612066756
489,"Account ownership at a financial institution or with a mobile-money-service provider, primary education or less (% of population ages 15+)",0.00042947598444055546
490,Methane.emissions..kt.of.CO2.equivalent.per.capita.,0.00042921359651470483
491,Methane emissions in energy sector (thousand metric tons of CO2 equivalent),0.0004278733870770577
492,Capture fisheries production (metric tons),0.00042767009738236764
493,"Technical cooperation grants (BoP, current US$)",0.0004272643659999415
494,"Children in employment, unpaid family workers, female (% of female children in employment, ages 7-14)",0.00042376720352714427
495,Lifetime risk of maternal death (1 in: rate varies by country),0.00042339722887041394
496,"Adolescent fertility rate (births per 1,000 women ages 15-19)",0.00042266432642470704
497,Number of infant deaths,0.0004215417547840656
498,Trading.across.borders..Time.to.import..days...DB06.15.methodology....Score,0.00042142724584343815
499,Lifetime risk of maternal death (%),0.0004214201926647827
500,GDP deflator (base year varies by country),0.0004198541318213001
501,Re-Export,0.0004198224979798089
502,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",0.0004194962713907716
503,"Women making their own informed decisions regarding sexual relations, contraceptive use and reproductive health care  (% of women age 15-49)",0.00041900802641912065
504,Disaster risk reduction progress score (1-5 scale; 5=best),0.00041854501173193767
505,"People using safely managed drinking water services, rural (% of rural population)",0.0004184830970045242
506,"International tourism, receipts for passenger transport items (current US$)",0.00041834846077587
507,"Educational attainment, at least completed post-secondary, population 25+, total (%) (cumulative)",0.0004177432079058459
508,"Children out of school, primary, male",0.00041737123150116154
509,Exports.of.goods..services.and.primary.income..BoP..current.US..,0.0004144345799269755
510,Expenditure on secondary education (% of government expenditure on education),0.0004142116115392273
511,"Net bilateral aid flows from DAC donors, Czech Republic (current US$)",0.00041364507153489013
512,Adequacy of social safety net programs (% of total welfare of beneficiary households),0.0004134780643080493
513,"Mortality rate, under-5 (per 1,000 live births)",0.00041338100012477724
514,"Net official flows from UN agencies, UNRWA (current US$)",0.00041241228770603073
515,"Persistence to grade 5, male (% of cohort)",0.00041153626481681187
516,"Life expectancy at birth, male (years)",0.0004106124268787184
517,"PPP conversion factor, GDP (LCU per international $)",0.0004102135424056742
518,"Personal remittances, received (% of GDP)",0.00040983680332448377
519,"Revenue, excluding grants (% of GDP)",0.00040952690914137287
520,GDP (current US$),0.0004092166893224971
521,"Mammal species, threatened",0.00040918994137009344
522,"Children out of school, primary, female",0.000408782270537749
523,Expenditure on tertiary education (% of government expenditure on education),0.0004087263671302878
524,Logistics performance index: Ease of arranging competitively priced shipments (1=low to 5=high),0.00040871534396964116
525,Rural population (% of total population),0.0004079057049951781
526,Exports of goods and services (constant LCU),0.000406648983944261
527,Access.to.clean.fuels.and.technologies.for.cooking....of.population.,0.0004061223154199725
528,"Children in employment, self-employed, female (% of female children in employment, ages 7-14)",0.00040605921137240527
529,"Merchandise imports by the reporting economy, residual (% of total merchandise imports)",0.0004057655419799206
530,Import value index (2000 = 100),0.00040500015321904615
531,"Educational attainment, at least completed upper secondary, population 25+, female (%) (cumulative)",0.0004039384359113267
532,Food exports (% of merchandise exports),0.0004039087435956435
533,Coverage of social safety net programs (% of population),0.0004020050456656352
534,Labor force with advanced education (% of total working-age population with advanced education),0.0004014628009840373
535,General government final consumption expenditure (constant LCU),0.00040109832084120166
