,country,date,code,iso2Code,region,adminregion,incomeLevel,lendingType,capitalCity,longitude,latitude,Actual FDI Inflow (% of GDP),Predicted FDI Inflow (% of GDP),Difference,Percent Difference (%),Over- or Under- Investment
514,Oman,2017.0,OMN,OM,Middle East & North Africa,,High income,Not classified,Muscat,58.5874,23.6105,4.13226793983401,1.2053795,-2.926888453750026,-70.83007434091016,Over-Invested
515,Oman,2018.0,OMN,OM,Middle East & North Africa,,High income,Not classified,Muscat,58.5874,23.6105,8.00015747049889,0.9075555,-7.092601949964374,-88.65577929083038,Over-Invested
516,Pakistan,2015.0,PAK,PK,South Asia,South Asia,Lower middle income,Blend,Islamabad,72.8,30.5167,0.5991363011467039,0.34815723,-0.25097907410736675,-41.89014647034587,Over-Invested
517,Pakistan,2016.0,PAK,PK,South Asia,South Asia,Lower middle income,Blend,Islamabad,72.8,30.5167,0.892861507778696,0.20597619,-0.6868853195958652,-76.93077970230027,Over-Invested
518,Pakistan,2017.0,PAK,PK,South Asia,South Asia,Lower middle income,Blend,Islamabad,72.8,30.5167,1.06117777464243,0.25908202,-0.802095755313359,-75.5854272940865,Over-Invested
519,Pakistan,2018.0,PAK,PK,South Asia,South Asia,Lower middle income,Blend,Islamabad,72.8,30.5167,0.748279789713241,0.2543277,-0.49395207527003426,-66.01168200190581,Over-Invested
520,Palau,2015.0,PLW,PW,East Asia & Pacific,,High income,IBRD,Koror,134.47899999999998,7.341939999999999,12.334559952572599,0.8270486,-11.507511352852598,-93.29486740588986,Over-Invested
521,Palau,2016.0,PLW,PW,East Asia & Pacific,,High income,IBRD,Koror,134.47899999999998,7.341939999999999,11.7433723813573,0.80062646,-10.942745924619782,-93.18231228017159,Over-Invested
522,Palau,2017.0,PLW,PW,East Asia & Pacific,,High income,IBRD,Koror,134.47899999999998,7.341939999999999,9.599210651447779,0.8420915,-8.757119150688654,-91.22749222476831,Over-Invested
523,Palau,2018.0,PLW,PW,East Asia & Pacific,,High income,IBRD,Koror,134.47899999999998,7.341939999999999,7.57055848538125,0.9778728,-6.592685696475153,-87.08321465590194,Over-Invested
524,Panama,2015.0,PAN,PA,Latin America & Caribbean ,,High income,IBRD,Panama City,-79.5188,8.99427,9.4641137180011,1.5231233,-7.9409904536883555,-83.90632963955508,Over-Invested
525,Panama,2016.0,PAN,PA,Latin America & Caribbean ,,High income,IBRD,Panama City,-79.5188,8.99427,9.636182312587133,1.3319125,-8.304269795039525,-86.17800624415528,Over-Invested
526,Panama,2017.0,PAN,PA,Latin America & Caribbean ,,High income,IBRD,Panama City,-79.5188,8.99427,7.749045498187328,1.2177079,-6.5313376257965805,-84.28570495971928,Over-Invested
527,Panama,2018.0,PAN,PA,Latin America & Caribbean ,,High income,IBRD,Panama City,-79.5188,8.99427,10.1120434831397,1.2651191,-8.846924407364554,-87.4889869897757,Over-Invested
528,Papua New Guinea,2015.0,PNG,PG,East Asia & Pacific,East Asia & Pacific (excluding high income),Lower middle income,Blend,Port Moresby,147.194,-9.47357,0.9366528497431,1.6148427,0.6781898035314361,72.4056734271877,Under-Invested
529,Papua New Guinea,2016.0,PNG,PG,East Asia & Pacific,East Asia & Pacific (excluding high income),Lower middle income,Blend,Port Moresby,147.194,-9.47357,-0.191578033506188,1.4479986,1.6395766764276358,655.8270728750733,Under-Invested
530,Papua New Guinea,2017.0,PNG,PG,East Asia & Pacific,East Asia & Pacific (excluding high income),Lower middle income,Blend,Port Moresby,147.194,-9.47357,-0.7922431634395041,2.0519068,2.8441499875514427,158.99962521653526,Under-Invested
531,Papua New Guinea,2018.0,PNG,PG,East Asia & Pacific,East Asia & Pacific (excluding high income),Lower middle income,Blend,Port Moresby,147.194,-9.47357,1.42647212172823,1.6335437,0.2070716080538746,14.516344546782921,Under-Invested
532,Paraguay,2015.0,PRY,PY,Latin America & Caribbean ,Latin America & Caribbean (excluding high income),Upper middle income,IBRD,Asuncion,-57.6362,-25.3005,1.32858146325759,0.7096438,-0.6189376820724399,-46.58635538650731,Over-Invested
533,Paraguay,2016.0,PRY,PY,Latin America & Caribbean ,Latin America & Caribbean (excluding high income),Upper middle income,IBRD,Asuncion,-57.6362,-25.3005,1.25239965381999,0.64264005,-0.6097595995940683,-48.687301831665174,Over-Invested
534,Paraguay,2017.0,PRY,PY,Latin America & Caribbean ,Latin America & Caribbean (excluding high income),Upper middle income,IBRD,Asuncion,-57.6362,-25.3005,1.29964424090253,0.6618001,-0.6378441544042694,-49.078365781186584,Over-Invested
535,Paraguay,2018.0,PRY,PY,Latin America & Caribbean ,Latin America & Caribbean (excluding high income),Upper middle income,IBRD,Asuncion,-57.6362,-25.3005,1.24709605675824,0.71859604,-0.5285000155556949,-42.37845294206949,Over-Invested
536,Peru,2015.0,PER,PE,Latin America & Caribbean ,Latin America & Caribbean (excluding high income),Upper middle income,IBRD,Lima,-77.0465,-12.0931,4.38026059211907,1.1973753,-3.1828852945726833,-72.66429080268205,Over-Invested
537,Peru,2016.0,PER,PE,Latin America & Caribbean ,Latin America & Caribbean (excluding high income),Upper middle income,IBRD,Lima,-77.0465,-12.0931,3.51182610944865,1.209938,-2.3018880601322436,-65.54675511805554,Over-Invested
538,Peru,2017.0,PER,PE,Latin America & Caribbean ,Latin America & Caribbean (excluding high income),Upper middle income,IBRD,Lima,-77.0465,-12.0931,3.25130733746818,0.8921283,-2.3591790487222997,-72.5609363819605,Over-Invested
539,Peru,2018.0,PER,PE,Latin America & Caribbean ,Latin America & Caribbean (excluding high income),Upper middle income,IBRD,Lima,-77.0465,-12.0931,2.92188842040055,1.0730077,-1.8488807175730964,-63.27691039343798,Over-Invested
540,Philippines,2015.0,PHL,PH,East Asia & Pacific,East Asia & Pacific (excluding high income),Lower middle income,IBRD,Manila,121.035,14.5515,1.92611162697499,0.7666094,-1.1595022562665245,-60.19912034317314,Over-Invested
541,Philippines,2016.0,PHL,PH,East Asia & Pacific,East Asia & Pacific (excluding high income),Lower middle income,IBRD,Manila,121.035,14.5515,2.71551778067743,0.99884075,-1.7166770314136666,-63.21730034798054,Over-Invested
542,Philippines,2017.0,PHL,PH,East Asia & Pacific,East Asia & Pacific (excluding high income),Lower middle income,IBRD,Manila,121.035,14.5515,3.27034329718938,0.81905955,-2.4512837464272037,-74.95493664331515,Over-Invested
543,Philippines,2018.0,PHL,PH,East Asia & Pacific,East Asia & Pacific (excluding high income),Lower middle income,IBRD,Manila,121.035,14.5515,2.9622487542996003,0.72603947,-2.2362092850575044,-75.49025995240018,Over-Invested
544,Poland,2015.0,POL,PL,Europe & Central Asia,,High income,IBRD,Warsaw,21.02,52.26,3.15446602259938,0.95264727,-2.2018187538272547,-69.80004660227364,Over-Invested
545,Poland,2016.0,POL,PL,Europe & Central Asia,,High income,IBRD,Warsaw,21.02,52.26,3.8813375444358,1.102344,-2.778993508333505,-71.59886190051698,Over-Invested
546,Poland,2017.0,POL,PL,Europe & Central Asia,,High income,IBRD,Warsaw,21.02,52.26,2.02825264867529,0.90273327,-1.125519382321683,-55.49207013518714,Over-Invested
547,Poland,2018.0,POL,PL,Europe & Central Asia,,High income,IBRD,Warsaw,21.02,52.26,2.05476242434672,1.1178124,-0.936950029250895,-45.598947019326765,Over-Invested
548,Portugal,2015.0,PRT,PT,Europe & Central Asia,,High income,Not classified,Lisbon,-9.13552,38.7072,1.25756811893709,1.50697,0.24940192901365466,19.832081082371246,Under-Invested
549,Portugal,2016.0,PRT,PT,Europe & Central Asia,,High income,Not classified,Lisbon,-9.13552,38.7072,4.56762935194057,1.5643096,-3.0033197549251893,-65.75226498291111,Over-Invested
550,Portugal,2017.0,PRT,PT,Europe & Central Asia,,High income,Not classified,Lisbon,-9.13552,38.7072,4.53915527332904,1.2319598,-3.307195453535339,-72.85927126061551,Over-Invested
551,Portugal,2018.0,PRT,PT,Europe & Central Asia,,High income,Not classified,Lisbon,-9.13552,38.7072,2.01893975634285,1.1957393,-0.8232004870862584,-40.77390048415417,Over-Invested
552,Qatar,2015.0,QAT,QA,Middle East & North Africa,,High income,Not classified,Doha,51.5082,25.2948,0.6620997973614521,0.7672433,0.10514352834884455,15.880314231759973,Under-Invested
553,Qatar,2016.0,QAT,QA,Middle East & North Africa,,High income,Not classified,Doha,51.5082,25.2948,0.510044269018025,0.6137063,0.10366202170386829,20.324122434204806,Under-Invested
554,Qatar,2017.0,QAT,QA,Middle East & North Africa,,High income,Not classified,Doha,51.5082,25.2948,0.590665218393075,0.60311764,0.012452426393759763,2.108203768564021,Under-Invested
555,Qatar,2018.0,QAT,QA,Middle East & North Africa,,High income,Not classified,Doha,51.5082,25.2948,-1.14247485492953,0.40823025,1.5507051000429029,-64.26790109629562,Under-Invested
556,Romania,2015.0,ROU,RO,Europe & Central Asia,Europe & Central Asia (excluding high income),Upper middle income,IBRD,Bucharest,26.0979,44.4479,2.42714469130926,1.2260244,-1.201120302042292,-49.486967396013746,Over-Invested
557,Romania,2016.0,ROU,RO,Europe & Central Asia,Europe & Central Asia (excluding high income),Upper middle income,IBRD,Bucharest,26.0979,44.4479,3.3168330184547,1.4591963,-1.8576366893378786,-56.00633734053169,Over-Invested
558,Romania,2017.0,ROU,RO,Europe & Central Asia,Europe & Central Asia (excluding high income),Upper middle income,IBRD,Bucharest,26.0979,44.4479,2.81201621442387,1.1041698,-1.7078463688428154,-60.733873442217025,Over-Invested
559,Romania,2018.0,ROU,RO,Europe & Central Asia,Europe & Central Asia (excluding high income),Upper middle income,IBRD,Bucharest,26.0979,44.4479,2.87285247092095,0.91279787,-1.9600546026691497,-68.22677539166551,Over-Invested
560,Russian Federation,2015.0,RUS,RU,Europe & Central Asia,Europe & Central Asia (excluding high income),Upper middle income,IBRD,Moscow,37.6176,55.7558,0.502566610195209,-0.047610343,-0.550176952697803,-109.47343924899846,Over-Invested
561,Russian Federation,2016.0,RUS,RU,Europe & Central Asia,Europe & Central Asia (excluding high income),Upper middle income,IBRD,Moscow,37.6176,55.7558,2.53670337619609,0.28997892,-2.2467244547826684,-88.5686704983119,Over-Invested
562,Russian Federation,2017.0,RUS,RU,Europe & Central Asia,Europe & Central Asia (excluding high income),Upper middle income,IBRD,Moscow,37.6176,55.7558,1.80900828214657,0.112891495,-1.6961167869187563,-93.75948157109283,Over-Invested
563,Russian Federation,2018.0,RUS,RU,Europe & Central Asia,Europe & Central Asia (excluding high income),Upper middle income,IBRD,Moscow,37.6176,55.7558,0.529988559659577,0.084314406,-0.4456741537414557,-84.09127812640365,Over-Invested
564,Rwanda,2015.0,RWA,RW,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Low income,IDA,Kigali,30.0587,-1.95325,2.69805570995997,1.1406343,-1.557421411635385,-57.7238418719861,Over-Invested
565,Rwanda,2016.0,RWA,RW,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Low income,IDA,Kigali,30.0587,-1.95325,3.14195217739457,0.9653151,-2.176637073863686,-69.27658191375271,Over-Invested
566,Rwanda,2017.0,RWA,RW,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Low income,IDA,Kigali,30.0587,-1.95325,2.9611835258044,0.8262736,-2.1349099056757685,-72.09650759811734,Over-Invested
567,Rwanda,2018.0,RWA,RW,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Low income,IDA,Kigali,30.0587,-1.95325,3.2130599631990298,0.74278194,-2.470278026076685,-76.8824128516168,Over-Invested
568,Samoa,2015.0,WSM,WS,East Asia & Pacific,East Asia & Pacific (excluding high income),Upper middle income,IDA,Apia,-171.752,-13.8314,3.4082561226768897,3.2626357,-0.1456204148216651,-4.272578397285853,Over-Invested
569,Samoa,2016.0,WSM,WS,East Asia & Pacific,East Asia & Pacific (excluding high income),Upper middle income,IDA,Apia,-171.752,-13.8314,0.31532997286736403,4.3458204,4.030490454073554,1278.1818415241112,Under-Invested
570,Samoa,2017.0,WSM,WS,East Asia & Pacific,East Asia & Pacific (excluding high income),Upper middle income,IDA,Apia,-171.752,-13.8314,1.08933839976755,3.1397564,2.0504180413487827,188.2259949512763,Under-Invested
571,Samoa,2018.0,WSM,WS,East Asia & Pacific,East Asia & Pacific (excluding high income),Upper middle income,IDA,Apia,-171.752,-13.8314,2.0380697006273203,2.9479425,0.909872794718749,44.64385072005581,Under-Invested
572,Sao Tome and Principe,2015.0,STP,ST,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Lower middle income,IDA,Sao Tome,6.6071,0.20618000000000009,8.773816114138661,2.8257961,-5.948019986819325,-67.79284987788066,Over-Invested
573,Sao Tome and Principe,2016.0,STP,ST,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Lower middle income,IDA,Sao Tome,6.6071,0.20618000000000009,6.71310501363459,2.1349113,-4.578193714882759,-68.19785636578395,Over-Invested
574,Sao Tome and Principe,2017.0,STP,ST,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Lower middle income,IDA,Sao Tome,6.6071,0.20618000000000009,9.121286577159179,2.26006,-6.861226505213988,-75.2221350263826,Over-Invested
575,Sao Tome and Principe,2018.0,STP,ST,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Lower middle income,IDA,Sao Tome,6.6071,0.20618000000000009,7.29871361284732,1.4585714,-5.840142178826324,-80.01604787652452,Over-Invested
576,Saudi Arabia,2015.0,SAU,SA,Middle East & North Africa,,High income,Not classified,Riyadh,46.6977,24.6748,1.2442917870486,0.33494037,-0.9093514131510476,-73.08184644600003,Over-Invested
577,Saudi Arabia,2016.0,SAU,SA,Middle East & North Africa,,High income,Not classified,Riyadh,46.6977,24.6748,1.15554700500665,0.27001745,-0.8855295599192172,-76.63293280865898,Over-Invested
578,Saudi Arabia,2017.0,SAU,SA,Middle East & North Africa,,High income,Not classified,Riyadh,46.6977,24.6748,0.20605172615546105,0.17794245,-0.028109271340550163,-13.641851910205494,Over-Invested
579,Saudi Arabia,2018.0,SAU,SA,Middle East & North Africa,,High income,Not classified,Riyadh,46.6977,24.6748,0.539983045407592,-0.12875038,-0.6687334292615044,-123.8434122976451,Over-Invested
580,Senegal,2015.0,SEN,SN,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Lower middle income,IDA,Dakar,-17.4734,14.7247,2.3019383647068,1.7347882,-0.5671501853092171,-24.637939660102738,Over-Invested
581,Senegal,2016.0,SEN,SN,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Lower middle income,IDA,Dakar,-17.4734,14.7247,2.48110245105256,1.6366149,-0.8444875323437588,-34.03678602572422,Over-Invested
582,Senegal,2017.0,SEN,SN,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Lower middle income,IDA,Dakar,-17.4734,14.7247,2.7836499222418905,1.4319963,-1.351653576721871,-48.55688087506632,Over-Invested
583,Senegal,2018.0,SEN,SN,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Lower middle income,IDA,Dakar,-17.4734,14.7247,2.60805176907586,1.5605664,-1.0474853437523737,-40.16351807784632,Over-Invested
584,Serbia,2015.0,SRB,RS,Europe & Central Asia,Europe & Central Asia (excluding high income),Upper middle income,IBRD,Belgrade,20.4656,44.8024,5.91275654643081,1.4929645,-4.419792040281518,-74.75011030091356,Over-Invested
585,Serbia,2016.0,SRB,RS,Europe & Central Asia,Europe & Central Asia (excluding high income),Upper middle income,IBRD,Belgrade,20.4656,44.8024,5.796682040053638,1.2545713,-4.5421107214272345,-78.35707892967689,Over-Invested
586,Serbia,2017.0,SRB,RS,Europe & Central Asia,Europe & Central Asia (excluding high income),Upper middle income,IBRD,Belgrade,20.4656,44.8024,6.56071650519222,1.2503542,-5.3103623343929645,-80.94180460610191,Over-Invested
587,Serbia,2018.0,SRB,RS,Europe & Central Asia,Europe & Central Asia (excluding high income),Upper middle income,IBRD,Belgrade,20.4656,44.8024,8.11767304033854,1.3789268,-6.738746286340737,-83.01327551447802,Over-Invested
588,Seychelles,2015.0,SYC,SC,Sub-Saharan Africa ,,High income,IBRD,Victoria,55.4466,-4.6309,7.68740307942643,1.7858355,-5.901567574894569,-76.76932657126775,Over-Invested
589,Seychelles,2016.0,SYC,SC,Sub-Saharan Africa ,,High income,IBRD,Victoria,55.4466,-4.6309,2.8618904843984003,1.1758811,-1.6860093370137568,-58.91243379874383,Over-Invested
590,Seychelles,2017.0,SYC,SC,Sub-Saharan Africa ,,High income,IBRD,Victoria,55.4466,-4.6309,8.28021076726381,1.4057333,-6.874477420324723,-83.02297626895299,Over-Invested
591,Seychelles,2018.0,SYC,SC,Sub-Saharan Africa ,,High income,IBRD,Victoria,55.4466,-4.6309,2.76280133319072,1.3525436,-1.410257740737717,-51.044486036534174,Over-Invested
592,Sierra Leone,2015.0,SLE,SL,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Low income,IDA,Freetown,-13.2134,8.4821,5.9837011595277305,1.9407048,-4.042996336987447,-67.56681574162278,Over-Invested
593,Sierra Leone,2016.0,SLE,SL,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Low income,IDA,Freetown,-13.2134,8.4821,3.75437950109088,2.476829,-1.2775504491194445,-34.0282714826308,Over-Invested
594,Sierra Leone,2017.0,SLE,SL,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Low income,IDA,Freetown,-13.2134,8.4821,20.104560959393602,2.614347,-17.490213978345018,-86.99624932706097,Over-Invested
595,Sierra Leone,2018.0,SLE,SL,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Low income,IDA,Freetown,-13.2134,8.4821,14.662990642198,1.9405825,-12.722408128388796,-86.76543850321718,Over-Invested
596,Singapore,2015.0,SGP,SG,East Asia & Pacific,,High income,Not classified,Singapore,103.85,1.28941,22.653770742388893,4.9863605,-17.667410192462135,-77.98882752619869,Over-Invested
597,Singapore,2016.0,SGP,SG,East Asia & Pacific,,High income,Not classified,Singapore,103.85,1.28941,23.1247854702863,4.18209,-18.942695664683274,-81.91511955439883,Over-Invested
598,Singapore,2017.0,SGP,SG,East Asia & Pacific,,High income,Not classified,Singapore,103.85,1.28941,28.016946028031,4.3606887,-23.65625734166015,-84.43553168854316,Over-Invested
599,Singapore,2018.0,SGP,SG,East Asia & Pacific,,High income,Not classified,Singapore,103.85,1.28941,22.5286495297057,5.100372,-17.428277692089733,-77.36050786847765,Over-Invested
600,Slovak Republic,2015.0,SVK,SK,Europe & Central Asia,,High income,Not classified,Bratislava,17.1073,48.1484,1.7181299902128797,1.4510846,-0.2670453764128309,-15.54279233434156,Over-Invested
601,Slovak Republic,2016.0,SVK,SK,Europe & Central Asia,,High income,Not classified,Bratislava,17.1073,48.1484,5.28937311570064,1.4504946,-3.8388784686745776,-72.57719175226067,Over-Invested
602,Slovak Republic,2017.0,SVK,SK,Europe & Central Asia,,High income,Not classified,Bratislava,17.1073,48.1484,6.21749225340369,1.3890114,-4.828480870347049,-77.65962020626172,Over-Invested
603,Slovak Republic,2018.0,SVK,SK,Europe & Central Asia,,High income,Not classified,Bratislava,17.1073,48.1484,2.4094754405383303,1.4681554,-0.9413200564746096,-39.067426902857235,Over-Invested
604,Slovenia,2015.0,SVN,SI,Europe & Central Asia,,High income,Not classified,Ljubljana,14.5044,46.0546,4.0151778847441,1.5345802,-2.480597654031209,-61.780516959320366,Over-Invested
605,Slovenia,2016.0,SVN,SI,Europe & Central Asia,,High income,Not classified,Ljubljana,14.5044,46.0546,3.23902450718341,1.5825765,-1.6564479938930048,-51.140335314517834,Over-Invested
606,Slovenia,2017.0,SVN,SI,Europe & Central Asia,,High income,Not classified,Ljubljana,14.5044,46.0546,2.4694179627884902,2.0684726,-0.400945338963417,-16.23643081103475,Over-Invested
607,Slovenia,2018.0,SVN,SI,Europe & Central Asia,,High income,Not classified,Ljubljana,14.5044,46.0546,2.82154073245912,2.2993414,-0.5221992922583145,-18.507593608375473,Over-Invested
608,Solomon Islands,2015.0,SLB,SB,East Asia & Pacific,East Asia & Pacific (excluding high income),Lower middle income,IDA,Honiara,159.94899999999996,-9.42676,2.7906921267826004,3.1259756,0.3352834820430832,12.01434865656903,Under-Invested
609,Solomon Islands,2016.0,SLB,SB,East Asia & Pacific,East Asia & Pacific (excluding high income),Lower middle income,IDA,Honiara,159.94899999999996,-9.42676,3.0349325925140698,4.901894,1.8669615000457447,61.5157484766143,Under-Invested
610,Solomon Islands,2017.0,SLB,SB,East Asia & Pacific,East Asia & Pacific (excluding high income),Lower middle income,IDA,Honiara,159.94899999999996,-9.42676,2.79204812277885,6.1308117,3.3387635685053296,119.5811612724765,Under-Invested
611,Solomon Islands,2018.0,SLB,SB,East Asia & Pacific,East Asia & Pacific (excluding high income),Lower middle income,IDA,Honiara,159.94899999999996,-9.42676,0.8639407830461558,6.8625693,5.998628549076647,694.3333000123193,Under-Invested
612,Somalia,2015.0,SOM,SO,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Low income,IDA,Mogadishu,45.3254,2.07515,7.48358636226095,0.92682654,-6.556759825605524,-87.61520891468122,Over-Invested
613,Somalia,2016.0,SOM,SO,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Low income,IDA,Mogadishu,45.3254,2.07515,7.95524975962524,1.1313457,-6.823904010723873,-85.77862690567916,Over-Invested
614,Somalia,2017.0,SOM,SO,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Low income,IDA,Mogadishu,45.3254,2.07515,8.51659283773027,0.5424791,-7.9741137398871,-93.63032719563773,Over-Invested
615,Somalia,2018.0,SOM,SO,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Low income,IDA,Mogadishu,45.3254,2.07515,8.66391926281668,1.0737374,-7.590181879927886,-87.60679375791278,Over-Invested
616,South Africa,2015.0,ZAF,ZA,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Upper middle income,IBRD,Pretoria,28.1871,-25.746,0.4789173986367151,1.5313036,1.0523862455435826,219.7427465653372,Under-Invested
617,South Africa,2016.0,ZAF,ZA,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Upper middle income,IBRD,Pretoria,28.1871,-25.746,0.747512259560364,1.5142925,0.7667802190010373,102.57761116212399,Under-Invested
618,South Africa,2017.0,ZAF,ZA,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Upper middle income,IBRD,Pretoria,28.1871,-25.746,0.589283240123748,1.5235283,0.9342450973548897,158.53922761466976,Under-Invested
619,South Africa,2018.0,ZAF,ZA,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Upper middle income,IBRD,Pretoria,28.1871,-25.746,1.4845788509722,1.3850186,-0.09956026385977323,-6.706296792155875,Over-Invested
620,South Sudan,2015.0,SSD,SS,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Low income,IDA,Juba,31.6,4.85,0.00125022913042402,0.8715493,0.8702990791695943,69611.166304726,Under-Invested
621,Spain,2015.0,ESP,ES,Europe & Central Asia,,High income,Not classified,Madrid,-3.70327,40.4167,2.12116778984454,0.63700527,-1.4841625203171045,-69.96912396194168,Over-Invested
622,Spain,2016.0,ESP,ES,Europe & Central Asia,,High income,Not classified,Madrid,-3.70327,40.4167,3.2283865767719604,0.6474343,-2.580952282548175,-79.94557718452819,Over-Invested
623,Spain,2017.0,ESP,ES,Europe & Central Asia,,High income,Not classified,Madrid,-3.70327,40.4167,0.47381787973249,0.6628881,0.18907022995150047,39.90356591402724,Under-Invested
624,Spain,2018.0,ESP,ES,Europe & Central Asia,,High income,Not classified,Madrid,-3.70327,40.4167,3.1476681386032404,0.50284606,-2.6448220764198602,-84.02480693512642,Over-Invested
625,Sri Lanka,2015.0,LKA,LK,South Asia,South Asia,Upper middle income,IBRD,Colombo,79.8528,6.92148,0.843202525776222,0.92251056,0.07930803855101798,9.405574120880367,Under-Invested
626,Sri Lanka,2016.0,LKA,LK,South Asia,South Asia,Upper middle income,IBRD,Colombo,79.8528,6.92148,1.0886384321508902,0.8727729,-0.21586555970292265,-19.828949018125673,Over-Invested
627,Sri Lanka,2017.0,LKA,LK,South Asia,South Asia,Upper middle income,IBRD,Colombo,79.8528,6.92148,1.55956329892504,0.82127935,-0.7382839519821385,-47.339146316857764,Over-Invested
628,Sri Lanka,2018.0,LKA,LK,South Asia,South Asia,Upper middle income,IBRD,Colombo,79.8528,6.92148,1.81161980789565,0.8700544,-0.9415653840865985,-51.973674607825494,Over-Invested
629,St. Kitts and Nevis,2015.0,KNA,KN,Latin America & Caribbean ,,High income,IBRD,Basseterre,-62.7309,17.3,13.0520449769342,3.9591973,-9.092847694143062,-69.66607692673523,Over-Invested
630,St. Kitts and Nevis,2016.0,KNA,KN,Latin America & Caribbean ,,High income,IBRD,Basseterre,-62.7309,17.3,9.655412687693461,3.2992146,-6.356198086176738,-65.83041338334696,Over-Invested
631,St. Kitts and Nevis,2017.0,KNA,KN,Latin America & Caribbean ,,High income,IBRD,Basseterre,-62.7309,17.3,5.1083350220633,2.7840543,-2.3242807427359073,-45.49977111323271,Over-Invested
632,St. Kitts and Nevis,2018.0,KNA,KN,Latin America & Caribbean ,,High income,IBRD,Basseterre,-62.7309,17.3,8.39346406665641,3.1492465,-5.244217612417518,-62.47977677357932,Over-Invested
633,St. Lucia,2015.0,LCA,LC,Latin America & Caribbean ,Latin America & Caribbean (excluding high income),Upper middle income,Blend,Castries,-60.9832,14.0,6.89430689919119,2.5884268,-4.305880070806791,-62.455590297437126,Over-Invested
634,St. Lucia,2016.0,LCA,LC,Latin America & Caribbean ,Latin America & Caribbean (excluding high income),Upper middle income,Blend,Castries,-60.9832,14.0,7.599947068240369,4.4807243,-3.1192227335235723,-41.04269023870678,Over-Invested
635,St. Lucia,2017.0,LCA,LC,Latin America & Caribbean ,Latin America & Caribbean (excluding high income),Upper middle income,Blend,Castries,-60.9832,14.0,7.212350245588301,3.0988133,-4.113536950223921,-57.034625470942935,Over-Invested
636,St. Lucia,2018.0,LCA,LC,Latin America & Caribbean ,Latin America & Caribbean (excluding high income),Upper middle income,Blend,Castries,-60.9832,14.0,7.03154151264575,3.451465,-3.580076621212034,-50.91453438443774,Over-Invested
637,St. Vincent and the Grenadines,2015.0,VCT,VC,Latin America & Caribbean ,Latin America & Caribbean (excluding high income),Upper middle income,Blend,Kingstown,-61.2653,13.2035,7.63079349596485,2.652156,-4.978637381386603,-65.24403240658128,Over-Invested
638,St. Vincent and the Grenadines,2016.0,VCT,VC,Latin America & Caribbean ,Latin America & Caribbean (excluding high income),Upper middle income,Blend,Kingstown,-61.2653,13.2035,19.7664136034521,2.2440283,-17.522385273602858,-88.6472661411004,Over-Invested
639,St. Vincent and the Grenadines,2017.0,VCT,VC,Latin America & Caribbean ,Latin America & Caribbean (excluding high income),Upper middle income,Blend,Kingstown,-61.2653,13.2035,12.388583858206301,1.5714614,-10.81712241907361,-87.31524557512891,Over-Invested
640,St. Vincent and the Grenadines,2018.0,VCT,VC,Latin America & Caribbean ,Latin America & Caribbean (excluding high income),Upper middle income,Blend,Kingstown,-61.2653,13.2035,12.3837827720449,1.9874539,-10.396328834514382,-83.95115632989794,Over-Invested
641,Sudan,2015.0,SDN,SD,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Lower middle income,IDA,Khartoum,32.5363,15.5932,1.78658495010711,1.1869855,-0.5995994574008112,-33.561206108047855,Over-Invested
642,Sudan,2016.0,SDN,SD,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Lower middle income,IDA,Khartoum,32.5363,15.5932,1.11321404551809,1.2098335,0.09661945725138033,8.679324307879499,Under-Invested
643,Sudan,2017.0,SDN,SD,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Lower middle income,IDA,Khartoum,32.5363,15.5932,0.8657205754653721,1.3483262,0.4826056307419033,55.74611998594079,Under-Invested
